SEM_EXM_EXCH_ID,SEM_SEGMENT,SEM_SMST_SECURITY_ID,SEM_INSTRUMENT_NAME,SEM_EXPIRY_CODE,SEM_TRADING_SYMBOL,SEM_LOT_UNITS,SEM_CUSTOM_SYMBOL,SEM_EXPIRY_DATE,SEM_STRIKE_PRICE,SEM_OPTION_TYPE,SEM_TICK_SIZE,SEM_EXPIRY_FLAG,SEM_EXCH_INSTRUMENT_TYPE,SEM_SERIES,SM_SYMBOL_NAME
NSE,D,50172,OPTIDX,0,FINNIFTY-Oct2026-20400-PE,60.0,FINNIFTY 27 OCT 20400 PUT,2026-10-27 14:30:00,20400.0,PE,5.0,M,OP,,
NSE,D,50173,OPTIDX,0,NIFTYFPI-Oct2026-1890-PE,1100.0,NIFTYFPI 27 OCT 1890 PUT,2026-10-27 14:30:00,1890.0,PE,5.0,M,OP,,
NSE,D,50174,OPTIDX,0,NIFTYFPI-Oct2026-1900-CE,1100.0,NIFTYFPI 27 OCT 1900 CALL,2026-10-27 14:30:00,1900.0,CE,5.0,M,OP,,
NSE,D,50175,OPTIDX,0,FINNIFTY-Oct2026-20500-CE,60.0,FINNIFTY 27 OCT 20500 CALL,2026-10-27 14:30:00,20500.0,CE,5.0,M,OP,,
NSE,D,50176,OPTIDX,0,FINNIFTY-Oct2026-20500-PE,60.0,FINNIFTY 27 OCT 20500 PUT,2026-10-27 14:30:00,20500.0,PE,5.0,M,OP,,
NSE,D,50177,OPTIDX,0,NIFTYFPI-Oct2026-1900-PE,1100.0,NIFTYFPI 27 OCT 1900 PUT,2026-10-27 14:30:00,1900.0,PE,5.0,M,OP,,
NSE,D,50178,OPTIDX,0,NIFTYFPI-Oct2026-1920-CE,1100.0,NIFTYFPI 27 OCT 1920 CALL,2026-10-27 14:30:00,1920.0,CE,5.0,M,OP,,
NSE,D,50179,OPTIDX,0,NIFTYFPI-Oct2026-1920-PE,1100.0,NIFTYFPI 27 OCT 1920 PUT,2026-10-27 14:30:00,1920.0,PE,5.0,M,OP,,
NSE,D,50180,OPTIDX,0,NIFTYFPI-Oct2026-1940-CE,1100.0,NIFTYFPI 27 OCT 1940 CALL,2026-10-27 14:30:00,1940.0,CE,5.0,M,OP,,
NSE,D,50181,OPTIDX,0,NIFTYFPI-Oct2026-1940-PE,1100.0,NIFTYFPI 27 OCT 1940 PUT,2026-10-27 14:30:00,1940.0,PE,5.0,M,OP,,
NSE,D,50182,OPTIDX,0,NIFTYFPI-Oct2026-1960-CE,1100.0,NIFTYFPI 27 OCT 1960 CALL,2026-10-27 14:30:00,1960.0,CE,5.0,M,OP,,
NSE,D,50183,OPTIDX,0,NIFTYFPI-Oct2026-1960-PE,1100.0,NIFTYFPI 27 OCT 1960 PUT,2026-10-27 14:30:00,1960.0,PE,5.0,M,OP,,
NSE,D,50184,OPTIDX,0,NIFTYFPI-Oct2026-1980-CE,1100.0,NIFTYFPI 27 OCT 1980 CALL,2026-10-27 14:30:00,1980.0,CE,5.0,M,OP,,
NSE,D,50185,OPTIDX,0,FINNIFTY-Oct2026-20600-CE,60.0,FINNIFTY 27 OCT 20600 CALL,2026-10-27 14:30:00,20600.0,CE,5.0,M,OP,,
NSE,D,50186,OPTIDX,0,FINNIFTY-Oct2026-20600-PE,60.0,FINNIFTY 27 OCT 20600 PUT,2026-10-27 14:30:00,20600.0,PE,5.0,M,OP,,
NSE,D,50187,OPTIDX,0,FINNIFTY-Oct2026-20700-CE,60.0,FINNIFTY 27 OCT 20700 CALL,2026-10-27 14:30:00,20700.0,CE,5.0,M,OP,,
NSE,D,50188,OPTIDX,0,FINNIFTY-Oct2026-20700-PE,60.0,FINNIFTY 27 OCT 20700 PUT,2026-10-27 14:30:00,20700.0,PE,5.0,M,OP,,
NSE,D,50189,OPTIDX,0,FINNIFTY-Oct2026-20800-CE,60.0,FINNIFTY 27 OCT 20800 CALL,2026-10-27 14:30:00,20800.0,CE,5.0,M,OP,,
NSE,D,50190,OPTIDX,0,FINNIFTY-Oct2026-20800-PE,60.0,FINNIFTY 27 OCT 20800 PUT,2026-10-27 14:30:00,20800.0,PE,5.0,M,OP,,
NSE,D,50191,OPTIDX,0,FINNIFTY-Oct2026-20900-CE,60.0,FINNIFTY 27 OCT 20900 CALL,2026-10-27 14:30:00,20900.0,CE,5.0,M,OP,,
NSE,D,50192,OPTIDX,0,FINNIFTY-Oct2026-20900-PE,60.0,FINNIFTY 27 OCT 20900 PUT,2026-10-27 14:30:00,20900.0,PE,5.0,M,OP,,
NSE,D,50193,OPTIDX,0,FINNIFTY-Oct2026-21000-CE,60.0,FINNIFTY 27 OCT 21000 CALL,2026-10-27 14:30:00,21000.0,CE,5.0,M,OP,,
NSE,D,50194,OPTIDX,0,FINNIFTY-Oct2026-21000-PE,60.0,FINNIFTY 27 OCT 21000 PUT,2026-10-27 14:30:00,21000.0,PE,5.0,M,OP,,
NSE,D,50195,OPTIDX,0,FINNIFTY-Oct2026-21100-CE,60.0,FINNIFTY 27 OCT 21100 CALL,2026-10-27 14:30:00,21100.0,CE,5.0,M,OP,,
NSE,D,50196,OPTIDX,0,FINNIFTY-Oct2026-21100-PE,60.0,FINNIFTY 27 OCT 21100 PUT,2026-10-27 14:30:00,21100.0,PE,5.0,M,OP,,
NSE,D,50197,OPTIDX,0,FINNIFTY-Oct2026-21200-CE,60.0,FINNIFTY 27 OCT 21200 CALL,2026-10-27 14:30:00,21200.0,CE,5.0,M,OP,,
NSE,D,50198,OPTIDX,0,FINNIFTY-Oct2026-21200-PE,60.0,FINNIFTY 27 OCT 21200 PUT,2026-10-27 14:30:00,21200.0,PE,5.0,M,OP,,
NSE,D,50199,OPTIDX,0,FINNIFTY-Oct2026-21300-CE,60.0,FINNIFTY 27 OCT 21300 CALL,2026-10-27 14:30:00,21300.0,CE,5.0,M,OP,,
NSE,D,50200,OPTIDX,0,NIFTYFPI-Oct2026-1980-PE,1100.0,NIFTYFPI 27 OCT 1980 PUT,2026-10-27 14:30:00,1980.0,PE,5.0,M,OP,,
NSE,D,50201,OPTIDX,0,NIFTYFPI-Oct2026-2000-CE,1100.0,NIFTYFPI 27 OCT 2000 CALL,2026-10-27 14:30:00,2000.0,CE,5.0,M,OP,,
NSE,D,50202,OPTIDX,0,FINNIFTY-Oct2026-21300-PE,60.0,FINNIFTY 27 OCT 21300 PUT,2026-10-27 14:30:00,21300.0,PE,5.0,M,OP,,
NSE,D,50203,OPTIDX,0,FINNIFTY-Oct2026-21400-CE,60.0,FINNIFTY 27 OCT 21400 CALL,2026-10-27 14:30:00,21400.0,CE,5.0,M,OP,,
NSE,D,50204,OPTIDX,0,FINNIFTY-Oct2026-21400-PE,60.0,FINNIFTY 27 OCT 21400 PUT,2026-10-27 14:30:00,21400.0,PE,5.0,M,OP,,
NSE,D,50205,OPTIDX,0,FINNIFTY-Oct2026-21500-CE,60.0,FINNIFTY 27 OCT 21500 CALL,2026-10-27 14:30:00,21500.0,CE,5.0,M,OP,,
NSE,D,50206,OPTIDX,0,NIFTYFPI-Oct2026-2000-PE,1100.0,NIFTYFPI 27 OCT 2000 PUT,2026-10-27 14:30:00,2000.0,PE,5.0,M,OP,,
NSE,D,50207,OPTIDX,0,NIFTYFPI-Oct2026-2020-CE,1100.0,NIFTYFPI 27 OCT 2020 CALL,2026-10-27 14:30:00,2020.0,CE,5.0,M,OP,,
NSE,D,50208,OPTIDX,0,FINNIFTY-Oct2026-21500-PE,60.0,FINNIFTY 27 OCT 21500 PUT,2026-10-27 14:30:00,21500.0,PE,5.0,M,OP,,
NSE,D,50209,OPTIDX,0,FINNIFTY-Oct2026-21600-CE,60.0,FINNIFTY 27 OCT 21600 CALL,2026-10-27 14:30:00,21600.0,CE,5.0,M,OP,,
NSE,D,50210,OPTIDX,0,FINNIFTY-Oct2026-21600-PE,60.0,FINNIFTY 27 OCT 21600 PUT,2026-10-27 14:30:00,21600.0,PE,5.0,M,OP,,
NSE,D,50211,OPTIDX,0,FINNIFTY-Oct2026-21700-CE,60.0,FINNIFTY 27 OCT 21700 CALL,2026-10-27 14:30:00,21700.0,CE,5.0,M,OP,,
NSE,D,50212,OPTIDX,0,FINNIFTY-Oct2026-21700-PE,60.0,FINNIFTY 27 OCT 21700 PUT,2026-10-27 14:30:00,21700.0,PE,5.0,M,OP,,
NSE,D,50213,OPTIDX,0,FINNIFTY-Oct2026-21800-CE,60.0,FINNIFTY 27 OCT 21800 CALL,2026-10-27 14:30:00,21800.0,CE,5.0,M,OP,,
NSE,D,50214,OPTIDX,0,FINNIFTY-Oct2026-21800-PE,60.0,FINNIFTY 27 OCT 21800 PUT,2026-10-27 14:30:00,21800.0,PE,5.0,M,OP,,
NSE,D,50215,OPTIDX,0,FINNIFTY-Oct2026-21900-CE,60.0,FINNIFTY 27 OCT 21900 CALL,2026-10-27 14:30:00,21900.0,CE,5.0,M,OP,,
NSE,D,50216,OPTIDX,0,FINNIFTY-Oct2026-21900-PE,60.0,FINNIFTY 27 OCT 21900 PUT,2026-10-27 14:30:00,21900.0,PE,5.0,M,OP,,
NSE,D,50217,OPTIDX,0,FINNIFTY-Oct2026-22000-CE,60.0,FINNIFTY 27 OCT 22000 CALL,2026-10-27 14:30:00,22000.0,CE,5.0,M,OP,,
NSE,D,50218,OPTIDX,0,FINNIFTY-Oct2026-22000-PE,60.0,FINNIFTY 27 OCT 22000 PUT,2026-10-27 14:30:00,22000.0,PE,5.0,M,OP,,
NSE,D,50219,OPTIDX,0,FINNIFTY-Oct2026-22100-CE,60.0,FINNIFTY 27 OCT 22100 CALL,2026-10-27 14:30:00,22100.0,CE,5.0,M,OP,,
NSE,D,50220,OPTIDX,0,FINNIFTY-Oct2026-22100-PE,60.0,FINNIFTY 27 OCT 22100 PUT,2026-10-27 14:30:00,22100.0,PE,5.0,M,OP,,
NSE,D,50221,OPTIDX,0,FINNIFTY-Oct2026-22200-CE,60.0,FINNIFTY 27 OCT 22200 CALL,2026-10-27 14:30:00,22200.0,CE,5.0,M,OP,,
NSE,D,50222,OPTIDX,0,FINNIFTY-Oct2026-22200-PE,60.0,FINNIFTY 27 OCT 22200 PUT,2026-10-27 14:30:00,22200.0,PE,5.0,M,OP,,
NSE,D,50223,OPTIDX,0,FINNIFTY-Oct2026-22300-CE,60.0,FINNIFTY 27 OCT 22300 CALL,2026-10-27 14:30:00,22300.0,CE,5.0,M,OP,,
NSE,D,50224,OPTIDX,0,FINNIFTY-Oct2026-22300-PE,60.0,FINNIFTY 27 OCT 22300 PUT,2026-10-27 14:30:00,22300.0,PE,5.0,M,OP,,
NSE,D,50225,OPTIDX,0,FINNIFTY-Oct2026-22400-CE,60.0,FINNIFTY 27 OCT 22400 CALL,2026-10-27 14:30:00,22400.0,CE,5.0,M,OP,,
NSE,D,50226,OPTIDX,0,FINNIFTY-Oct2026-22400-PE,60.0,FINNIFTY 27 OCT 22400 PUT,2026-10-27 14:30:00,22400.0,PE,5.0,M,OP,,
NSE,D,50227,OPTIDX,0,FINNIFTY-Oct2026-22500-CE,60.0,FINNIFTY 27 OCT 22500 CALL,2026-10-27 14:30:00,22500.0,CE,5.0,M,OP,,
NSE,D,50228,OPTIDX,0,FINNIFTY-Oct2026-22500-PE,60.0,FINNIFTY 27 OCT 22500 PUT,2026-10-27 14:30:00,22500.0,PE,5.0,M,OP,,
NSE,D,50229,OPTIDX,0,FINNIFTY-Oct2026-22600-CE,60.0,FINNIFTY 27 OCT 22600 CALL,2026-10-27 14:30:00,22600.0,CE,5.0,M,OP,,
NSE,D,50230,OPTIDX,0,FINNIFTY-Oct2026-22600-PE,60.0,FINNIFTY 27 OCT 22600 PUT,2026-10-27 14:30:00,22600.0,PE,5.0,M,OP,,
NSE,D,50231,OPTIDX,0,FINNIFTY-Oct2026-22700-CE,60.0,FINNIFTY 27 OCT 22700 CALL,2026-10-27 14:30:00,22700.0,CE,5.0,M,OP,,
NSE,D,50232,OPTIDX,0,FINNIFTY-Oct2026-22700-PE,60.0,FINNIFTY 27 OCT 22700 PUT,2026-10-27 14:30:00,22700.0,PE,5.0,M,OP,,
NSE,D,50235,OPTIDX,0,FINNIFTY-Oct2026-22800-CE,60.0,FINNIFTY 27 OCT 22800 CALL,2026-10-27 14:30:00,22800.0,CE,5.0,M,OP,,
NSE,D,50236,OPTIDX,0,FINNIFTY-Oct2026-22800-PE,60.0,FINNIFTY 27 OCT 22800 PUT,2026-10-27 14:30:00,22800.0,PE,5.0,M,OP,,
NSE,D,50237,OPTIDX,0,FINNIFTY-Oct2026-22900-CE,60.0,FINNIFTY 27 OCT 22900 CALL,2026-10-27 14:30:00,22900.0,CE,5.0,M,OP,,
NSE,D,50238,OPTIDX,0,FINNIFTY-Oct2026-22900-PE,60.0,FINNIFTY 27 OCT 22900 PUT,2026-10-27 14:30:00,22900.0,PE,5.0,M,OP,,
NSE,D,50239,OPTIDX,0,FINNIFTY-Oct2026-23000-CE,60.0,FINNIFTY 27 OCT 23000 CALL,2026-10-27 14:30:00,23000.0,CE,5.0,M,OP,,
NSE,D,50240,OPTIDX,0,FINNIFTY-Oct2026-23000-PE,60.0,FINNIFTY 27 OCT 23000 PUT,2026-10-27 14:30:00,23000.0,PE,5.0,M,OP,,
NSE,D,50241,OPTIDX,0,FINNIFTY-Oct2026-23100-CE,60.0,FINNIFTY 27 OCT 23100 CALL,2026-10-27 14:30:00,23100.0,CE,5.0,M,OP,,
NSE,D,50242,OPTIDX,0,FINNIFTY-Oct2026-23100-PE,60.0,FINNIFTY 27 OCT 23100 PUT,2026-10-27 14:30:00,23100.0,PE,5.0,M,OP,,
NSE,D,50243,OPTIDX,0,FINNIFTY-Oct2026-23200-CE,60.0,FINNIFTY 27 OCT 23200 CALL,2026-10-27 14:30:00,23200.0,CE,5.0,M,OP,,
NSE,D,50244,OPTIDX,0,FINNIFTY-Oct2026-23200-PE,60.0,FINNIFTY 27 OCT 23200 PUT,2026-10-27 14:30:00,23200.0,PE,5.0,M,OP,,
NSE,D,50252,OPTIDX,0,FINNIFTY-Oct2026-23300-CE,60.0,FINNIFTY 27 OCT 23300 CALL,2026-10-27 14:30:00,23300.0,CE,5.0,M,OP,,
NSE,D,50253,OPTIDX,0,FINNIFTY-Oct2026-23300-PE,60.0,FINNIFTY 27 OCT 23300 PUT,2026-10-27 14:30:00,23300.0,PE,5.0,M,OP,,
NSE,D,50254,OPTIDX,0,FINNIFTY-Oct2026-23400-CE,60.0,FINNIFTY 27 OCT 23400 CALL,2026-10-27 14:30:00,23400.0,CE,5.0,M,OP,,
NSE,D,50255,OPTIDX,0,FINNIFTY-Oct2026-23400-PE,60.0,FINNIFTY 27 OCT 23400 PUT,2026-10-27 14:30:00,23400.0,PE,5.0,M,OP,,
NSE,D,50256,OPTIDX,0,FINNIFTY-Oct2026-23500-CE,60.0,FINNIFTY 27 OCT 23500 CALL,2026-10-27 14:30:00,23500.0,CE,5.0,M,OP,,
NSE,D,50259,OPTIDX,0,FINNIFTY-Oct2026-23500-PE,60.0,FINNIFTY 27 OCT 23500 PUT,2026-10-27 14:30:00,23500.0,PE,5.0,M,OP,,
NSE,D,50260,OPTIDX,0,FINNIFTY-Oct2026-23600-CE,60.0,FINNIFTY 27 OCT 23600 CALL,2026-10-27 14:30:00,23600.0,CE,5.0,M,OP,,
NSE,D,50261,OPTIDX,0,FINNIFTY-Oct2026-23600-PE,60.0,FINNIFTY 27 OCT 23600 PUT,2026-10-27 14:30:00,23600.0,PE,5.0,M,OP,,
NSE,D,50262,OPTIDX,0,FINNIFTY-Oct2026-23700-CE,60.0,FINNIFTY 27 OCT 23700 CALL,2026-10-27 14:30:00,23700.0,CE,5.0,M,OP,,
NSE,D,50263,OPTIDX,0,FINNIFTY-Oct2026-23700-PE,60.0,FINNIFTY 27 OCT 23700 PUT,2026-10-27 14:30:00,23700.0,PE,5.0,M,OP,,
NSE,D,50266,OPTIDX,0,FINNIFTY-Oct2026-23800-CE,60.0,FINNIFTY 27 OCT 23800 CALL,2026-10-27 14:30:00,23800.0,CE,5.0,M,OP,,
NSE,D,50271,OPTIDX,0,FINNIFTY-Oct2026-23800-PE,60.0,FINNIFTY 27 OCT 23800 PUT,2026-10-27 14:30:00,23800.0,PE,5.0,M,OP,,
NSE,D,50272,OPTIDX,0,FINNIFTY-Oct2026-23900-CE,60.0,FINNIFTY 27 OCT 23900 CALL,2026-10-27 14:30:00,23900.0,CE,5.0,M,OP,,
NSE,D,50279,OPTIDX,0,FINNIFTY-Oct2026-23900-PE,60.0,FINNIFTY 27 OCT 23900 PUT,2026-10-27 14:30:00,23900.0,PE,5.0,M,OP,,
NSE,D,50280,OPTIDX,0,FINNIFTY-Oct2026-24000-CE,60.0,FINNIFTY 27 OCT 24000 CALL,2026-10-27 14:30:00,24000.0,CE,5.0,M,OP,,
NSE,D,50282,OPTIDX,0,FINNIFTY-Oct2026-24000-PE,60.0,FINNIFTY 27 OCT 24000 PUT,2026-10-27 14:30:00,24000.0,PE,5.0,M,OP,,
NSE,D,50283,OPTIDX,0,FINNIFTY-Oct2026-24100-CE,60.0,FINNIFTY 27 OCT 24100 CALL,2026-10-27 14:30:00,24100.0,CE,5.0,M,OP,,
NSE,D,50284,OPTIDX,0,FINNIFTY-Oct2026-24100-PE,60.0,FINNIFTY 27 OCT 24100 PUT,2026-10-27 14:30:00,24100.0,PE,5.0,M,OP,,
NSE,D,50285,OPTIDX,0,FINNIFTY-Oct2026-24200-CE,60.0,FINNIFTY 27 OCT 24200 CALL,2026-10-27 14:30:00,24200.0,CE,5.0,M,OP,,
NSE,D,50286,OPTIDX,0,FINNIFTY-Oct2026-24200-PE,60.0,FINNIFTY 27 OCT 24200 PUT,2026-10-27 14:30:00,24200.0,PE,5.0,M,OP,,
NSE,D,50287,OPTIDX,0,FINNIFTY-Oct2026-24300-CE,60.0,FINNIFTY 27 OCT 24300 CALL,2026-10-27 14:30:00,24300.0,CE,5.0,M,OP,,
NSE,D,50288,OPTIDX,0,FINNIFTY-Oct2026-24300-PE,60.0,FINNIFTY 27 OCT 24300 PUT,2026-10-27 14:30:00,24300.0,PE,5.0,M,OP,,
NSE,D,50289,OPTIDX,0,FINNIFTY-Oct2026-24400-CE,60.0,FINNIFTY 27 OCT 24400 CALL,2026-10-27 14:30:00,24400.0,CE,5.0,M,OP,,
NSE,D,50290,OPTIDX,0,FINNIFTY-Oct2026-24400-PE,60.0,FINNIFTY 27 OCT 24400 PUT,2026-10-27 14:30:00,24400.0,PE,5.0,M,OP,,
NSE,D,50291,OPTIDX,0,FINNIFTY-Oct2026-24500-CE,60.0,FINNIFTY 27 OCT 24500 CALL,2026-10-27 14:30:00,24500.0,CE,5.0,M,OP,,
NSE,D,50292,OPTIDX,0,NIFTYFPI-Oct2026-2020-PE,1100.0,NIFTYFPI 27 OCT 2020 PUT,2026-10-27 14:30:00,2020.0,PE,5.0,M,OP,,
NSE,D,50293,OPTIDX,0,NIFTYFPI-Oct2026-2040-CE,1100.0,NIFTYFPI 27 OCT 2040 CALL,2026-10-27 14:30:00,2040.0,CE,5.0,M,OP,,
NSE,D,50294,OPTIDX,0,NIFTYFPI-Oct2026-2040-PE,1100.0,NIFTYFPI 27 OCT 2040 PUT,2026-10-27 14:30:00,2040.0,PE,5.0,M,OP,,
NSE,D,50295,OPTIDX,0,NIFTYFPI-Oct2026-2060-CE,1100.0,NIFTYFPI 27 OCT 2060 CALL,2026-10-27 14:30:00,2060.0,CE,5.0,M,OP,,
NSE,D,50296,OPTIDX,0,NIFTYFPI-Oct2026-2060-PE,1100.0,NIFTYFPI 27 OCT 2060 PUT,2026-10-27 14:30:00,2060.0,PE,5.0,M,OP,,
NSE,D,50297,OPTIDX,0,FINNIFTY-Oct2026-24500-PE,60.0,FINNIFTY 27 OCT 24500 PUT,2026-10-27 14:30:00,24500.0,PE,5.0,M,OP,,
NSE,D,50298,OPTIDX,0,FINNIFTY-Oct2026-24600-CE,60.0,FINNIFTY 27 OCT 24600 CALL,2026-10-27 14:30:00,24600.0,CE,5.0,M,OP,,
NSE,D,50299,OPTIDX,0,FINNIFTY-Oct2026-24600-PE,60.0,FINNIFTY 27 OCT 24600 PUT,2026-10-27 14:30:00,24600.0,PE,5.0,M,OP,,
NSE,D,50300,OPTIDX,0,FINNIFTY-Oct2026-24700-CE,60.0,FINNIFTY 27 OCT 24700 CALL,2026-10-27 14:30:00,24700.0,CE,5.0,M,OP,,
NSE,D,50301,OPTIDX,0,FINNIFTY-Oct2026-24700-PE,60.0,FINNIFTY 27 OCT 24700 PUT,2026-10-27 14:30:00,24700.0,PE,5.0,M,OP,,
NSE,D,50302,OPTIDX,0,FINNIFTY-Oct2026-24800-CE,60.0,FINNIFTY 27 OCT 24800 CALL,2026-10-27 14:30:00,24800.0,CE,5.0,M,OP,,
NSE,D,50303,OPTIDX,0,NIFTYFPI-Oct2026-2080-CE,1100.0,NIFTYFPI 27 OCT 2080 CALL,2026-10-27 14:30:00,2080.0,CE,5.0,M,OP,,
NSE,D,50304,OPTIDX,0,FINNIFTY-Oct2026-24800-PE,60.0,FINNIFTY 27 OCT 24800 PUT,2026-10-27 14:30:00,24800.0,PE,5.0,M,OP,,
NSE,D,50305,OPTIDX,0,NIFTYFPI-Oct2026-2080-PE,1100.0,NIFTYFPI 27 OCT 2080 PUT,2026-10-27 14:30:00,2080.0,PE,5.0,M,OP,,
NSE,D,50308,OPTIDX,0,NIFTYFPI-Oct2026-2100-CE,1100.0,NIFTYFPI 27 OCT 2100 CALL,2026-10-27 14:30:00,2100.0,CE,5.0,M,OP,,
NSE,D,50316,OPTIDX,0,FINNIFTY-Oct2026-24900-CE,60.0,FINNIFTY 27 OCT 24900 CALL,2026-10-27 14:30:00,24900.0,CE,5.0,M,OP,,
NSE,D,50317,OPTIDX,0,FINNIFTY-Oct2026-24900-PE,60.0,FINNIFTY 27 OCT 24900 PUT,2026-10-27 14:30:00,24900.0,PE,5.0,M,OP,,
NSE,D,50319,OPTIDX,0,FINNIFTY-Oct2026-25000-CE,60.0,FINNIFTY 27 OCT 25000 CALL,2026-10-27 14:30:00,25000.0,CE,5.0,M,OP,,
NSE,D,50320,OPTIDX,0,NIFTYFPI-Oct2026-2100-PE,1100.0,NIFTYFPI 27 OCT 2100 PUT,2026-10-27 14:30:00,2100.0,PE,5.0,M,OP,,
NSE,D,50321,OPTIDX,0,NIFTYFPI-Oct2026-2120-CE,1100.0,NIFTYFPI 27 OCT 2120 CALL,2026-10-27 14:30:00,2120.0,CE,5.0,M,OP,,
NSE,D,50322,OPTIDX,0,FINNIFTY-Oct2026-25000-PE,60.0,FINNIFTY 27 OCT 25000 PUT,2026-10-27 14:30:00,25000.0,PE,5.0,M,OP,,
NSE,D,50323,OPTIDX,0,FINNIFTY-Oct2026-25100-CE,60.0,FINNIFTY 27 OCT 25100 CALL,2026-10-27 14:30:00,25100.0,CE,5.0,M,OP,,
NSE,D,50324,OPTIDX,0,FINNIFTY-Oct2026-25100-PE,60.0,FINNIFTY 27 OCT 25100 PUT,2026-10-27 14:30:00,25100.0,PE,5.0,M,OP,,
NSE,D,50325,OPTIDX,0,FINNIFTY-Oct2026-25200-CE,60.0,FINNIFTY 27 OCT 25200 CALL,2026-10-27 14:30:00,25200.0,CE,5.0,M,OP,,
NSE,D,50326,OPTIDX,0,FINNIFTY-Oct2026-25200-PE,60.0,FINNIFTY 27 OCT 25200 PUT,2026-10-27 14:30:00,25200.0,PE,5.0,M,OP,,
NSE,D,50327,OPTIDX,0,FINNIFTY-Oct2026-25300-CE,60.0,FINNIFTY 27 OCT 25300 CALL,2026-10-27 14:30:00,25300.0,CE,5.0,M,OP,,
NSE,D,50328,OPTIDX,0,FINNIFTY-Oct2026-25300-PE,60.0,FINNIFTY 27 OCT 25300 PUT,2026-10-27 14:30:00,25300.0,PE,5.0,M,OP,,
NSE,D,50329,OPTIDX,0,FINNIFTY-Oct2026-25400-CE,60.0,FINNIFTY 27 OCT 25400 CALL,2026-10-27 14:30:00,25400.0,CE,5.0,M,OP,,
NSE,D,50330,OPTIDX,0,FINNIFTY-Oct2026-25400-PE,60.0,FINNIFTY 27 OCT 25400 PUT,2026-10-27 14:30:00,25400.0,PE,5.0,M,OP,,
NSE,D,50331,OPTIDX,0,FINNIFTY-Oct2026-25500-CE,60.0,FINNIFTY 27 OCT 25500 CALL,2026-10-27 14:30:00,25500.0,CE,5.0,M,OP,,
NSE,D,50332,OPTIDX,0,FINNIFTY-Oct2026-25500-PE,60.0,FINNIFTY 27 OCT 25500 PUT,2026-10-27 14:30:00,25500.0,PE,5.0,M,OP,,
NSE,D,50333,OPTIDX,0,FINNIFTY-Oct2026-25600-CE,60.0,FINNIFTY 27 OCT 25600 CALL,2026-10-27 14:30:00,25600.0,CE,5.0,M,OP,,
NSE,D,50334,OPTIDX,0,FINNIFTY-Oct2026-25600-PE,60.0,FINNIFTY 27 OCT 25600 PUT,2026-10-27 14:30:00,25600.0,PE,5.0,M,OP,,
NSE,D,50335,OPTIDX,0,FINNIFTY-Oct2026-25700-CE,60.0,FINNIFTY 27 OCT 25700 CALL,2026-10-27 14:30:00,25700.0,CE,5.0,M,OP,,
NSE,D,50336,OPTIDX,0,FINNIFTY-Oct2026-25700-PE,60.0,FINNIFTY 27 OCT 25700 PUT,2026-10-27 14:30:00,25700.0,PE,5.0,M,OP,,
NSE,D,50337,OPTIDX,0,FINNIFTY-Oct2026-25800-CE,60.0,FINNIFTY 27 OCT 25800 CALL,2026-10-27 14:30:00,25800.0,CE,5.0,M,OP,,
NSE,D,50338,OPTIDX,0,FINNIFTY-Oct2026-25800-PE,60.0,FINNIFTY 27 OCT 25800 PUT,2026-10-27 14:30:00,25800.0,PE,5.0,M,OP,,
NSE,D,50339,OPTIDX,0,FINNIFTY-Oct2026-25900-CE,60.0,FINNIFTY 27 OCT 25900 CALL,2026-10-27 14:30:00,25900.0,CE,5.0,M,OP,,
NSE,D,50340,OPTIDX,0,NIFTYFPI-Oct2026-2120-PE,1100.0,NIFTYFPI 27 OCT 2120 PUT,2026-10-27 14:30:00,2120.0,PE,5.0,M,OP,,
NSE,D,50341,OPTIDX,0,NIFTYFPI-Oct2026-2140-CE,1100.0,NIFTYFPI 27 OCT 2140 CALL,2026-10-27 14:30:00,2140.0,CE,5.0,M,OP,,
NSE,D,50342,OPTIDX,0,FINNIFTY-Oct2026-25900-PE,60.0,FINNIFTY 27 OCT 25900 PUT,2026-10-27 14:30:00,25900.0,PE,5.0,M,OP,,
NSE,D,50343,OPTIDX,0,FINNIFTY-Oct2026-26000-CE,60.0,FINNIFTY 27 OCT 26000 CALL,2026-10-27 14:30:00,26000.0,CE,5.0,M,OP,,
NSE,D,50344,OPTIDX,0,FINNIFTY-Oct2026-26000-PE,60.0,FINNIFTY 27 OCT 26000 PUT,2026-10-27 14:30:00,26000.0,PE,5.0,M,OP,,
NSE,D,50345,OPTIDX,0,FINNIFTY-Oct2026-26100-CE,60.0,FINNIFTY 27 OCT 26100 CALL,2026-10-27 14:30:00,26100.0,CE,5.0,M,OP,,
NSE,D,50346,OPTIDX,0,FINNIFTY-Oct2026-26100-PE,60.0,FINNIFTY 27 OCT 26100 PUT,2026-10-27 14:30:00,26100.0,PE,5.0,M,OP,,
NSE,D,50347,OPTIDX,0,FINNIFTY-Oct2026-26200-CE,60.0,FINNIFTY 27 OCT 26200 CALL,2026-10-27 14:30:00,26200.0,CE,5.0,M,OP,,
NSE,D,50348,OPTIDX,0,NIFTYFPI-Oct2026-2140-PE,1100.0,NIFTYFPI 27 OCT 2140 PUT,2026-10-27 14:30:00,2140.0,PE,5.0,M,OP,,
